osm_type,osm_id,name,lat,lon,leisure,golf,operator,website,phone,email,addr_street,addr_city,addr_county,addr_postcode,is_in
way,30450381,Uxbridge Golf Course,51.5675832,-0.4726439,golf_course,,,,,,,,,,
way,997466863,Uxbridge Golf Course Clubhouse,51.5699523,-0.4696164,,clubhouse,,,,,,,,,
way,624042884,Vale of Leven Golf Club,55.9918527,-4.5558259,golf_course,,,https://www.volgc.org/,,,,,,,
way,1174786893,Vale of Leven Golf Club,55.9867502,-4.5660237,,clubhouse,,,,,,,,,
way,290606079,Vale of Llangollen Golf Club,52.9686397,-3.1342218,golf_course,,,https://vlgc.co.uk/,,,,,,,
way,317391728,Vale Royal Abbey,53.2246322,-2.5424414,,clubhouse,Vale Royal Abbey Golf Club,http://www.vra.co.uk/,+44 1606 301291,,Vale Royal Drive,"Whitegate, Northwich",,CW8 2BA,
way,18944190,Vale Royal Golf Club,53.2246887,-2.5496435,golf_course,,,,,,,,,,
way,23996941,Valley Course,51.1180807,1.1000691,golf_course,,,,,,,,,,
way,1465584617,Valley Course,50.9212381,-1.2183839,golf_course,,Britannia Hotels,https://www.britanniahotels.com/hotels/meon-valley-hotel-country-club/golf,,,,,,,
way,1413316754,Valley Links,55.204131,-6.633484,golf_course,,Royal Portrush Golf Club,https://www.royalportrushgolfclub.com/courses/the-valley/,+44 28 7082 2311,,Dunluce Road,Portrush,,BT56 8JQ,
way,1112802594,Vaul Golf Club,56.5322503,-6.7908119,golf_course,,,https://vaulgolfclub.co.uk/,,,,Isle of Tiree,,PA77 6TP,
relation,7661578,Ventnor Golf Club,50.6002532,-1.2299871,golf_course,,,https://ventnorgolfclub.co.uk/,+44 1983 853326,secretary@ventnorgolfclub.co.uk,Steephill Down Road,Ventnor,,PO38 1BP,
way,4269168,Verulam Golf Club,51.7371796,-0.3250247,golf_course,,,,,,,,,,
way,983249614,Vic Ambler Golf Centre,50.7391352,-3.5355762,golf_course,,,,,,,,,,
way,2976994,Vicars Cross Golf Club,53.2008234,-2.8222577,golf_course,,,https://www.vicarscrossgolf.co.uk/,+44 1244 335174,,Tarvin Road,Chester,,CH3 7HN,
way,91014280,Villa Golf Club,51.1415332,0.1479719,golf_course,,,https://www.villagolfcourse.co.uk/,+44 1892 740344,,Blackham,Royal Tunbridge Wells,,TN3 9UN,
way,1082392051,Village course,51.2339356,-0.8538766,golf_course,,,,,,,,,,
way,94831941,Village Golf & Sports Club,51.172842,0.5425268,golf_course,,,https://www.villagegolf.org.uk/,+44 1622 820719,,Clapper Lane,Staplehurst,,TN12 0JW,
way,119950800,Vivary Golf Course,51.0070828,-3.1006282,golf_course,,,,,,,,,,
way,4344053,Wakefield Golf Club,53.6425977,-1.4852139,golf_course,,,,,,,,,,
way,28689796,Waldringfield Golf Club,52.0571897,1.3098257,golf_course,,,http://www.waldringfieldgc.co.uk/,+44 1473 736417;+44 1473 736768,enquiries@waldringfieldgc.co.uk,Newbourne Road,Woodbridge,,IP12 4PT,
way,125912614,Walhampton Golf Club,50.7634436,-1.5266293,golf_course,,,http://www.walhamptongolf.org.uk/,+44 1590 689631,,Lisle Court Road,Lymington,,SO41 5SH,
way,237421701,Wallasey Beach Pitch n'Putt,53.4326619,-3.074958,golf_course,,Wirral Metropolitan Borough Council,,,,,,,,
way,105929019,Wallasey Golf Club,53.4279146,-3.0802004,golf_course,,,,,,,,,,
way,27746452,Wallsend Golf Course Centurion Park,54.9950793,-1.5525254,golf_course,,,http://centurionpark.com/,+44 191 262 4231,,Rheydt Avenue,Wallsend,,NE28 8SU,
relation,8273877,Walmer and Kingsdown Golf Links,51.1728387,1.3954372,golf_course,,,,,,,,,,
relation,4011396,Walmersley Golf Club,53.6164847,-2.2779507,golf_course,,,https://www.walmersleygolfclub.co.uk/,+44 161 764 1429,,White Carr Lane,Bury,,BL9 6TE,
way,1026779012,Walmley Golf Club,52.5417915,-1.8146081,golf_course,,,,,,,,,,
way,23820005,Walsall Golf Club,52.56695,-1.9599099,golf_course,,,https://www.walsallgolfclub.co.uk/,+44 1922 613512,secretary@walsallgolfclub.co.uk,Broadway,Walsall,,WS1 3EY,
way,207354352,Walsall Golf Club,52.5698758,-1.9648044,,clubhouse,,,,,Broadway,,,WS1 3EY,
way,258665486,Waltham Windmill Golf Club,53.5087825,-0.0841504,golf_course,,,,,,,,,,
relation,3425212,Walton Hall Golf Club,53.3570035,-2.6004426,golf_course,,,http://www.waltonhallgolfcourse.co.uk,+44 1925 263061,,Warrington Road,Warrington,,WA4 5LU,
node,13063224071,Walton Heath Golf Club,51.2779802,-0.2440288,,clubhouse,,,,,,,,,
way,22084377,Walton Heath Golf Course,51.269244,-0.2364686,golf_course,,,,,,,,,,
relation,19898500,Wandlebury,52.1630132,0.1815595,golf_course,,The Gog Magog Golf Club,https://www.gogmagog.co.uk/,+44 1223 247626;+44 1223 415391,,Shelford Bottom,Cambridge,,CB22 3AB,
relation,3883387,Wanstead Golf Club,51.5710067,0.0327127,golf_course,,,http://www.wansteadgolf.org.uk/,+44 20 8989 9876;+44 20 8989 3938,info@wansteadgolfclub.com,Overton Drive,London,,E11 2LW,
way,5491613,Warden Hills Course,51.9227355,-0.419625,golf_course,,,,,,,,,,
way,256384538,Wareham Golf Club,50.7008548,-2.1179925,golf_course,,,https://www.warehamgolfclub.com/,+44 1929 554147,secretary@warehamgolfclub.com,Sandford Road,Wareham,,BH20 4DH,
way,143413866,Warkworth Golf Club,55.3567059,-1.6002578,golf_course,,,https://www.warkworthgolfclub.co.uk/,+44 1665 711596,,,Morpeth,,NE65 0SW,
way,127582078,Warley Park Golf Club,51.5891417,0.306313,golf_course,,,,,,,,,,
way,197928431,Warley Woods Golf Course,52.4721389,-1.9848167,golf_course,,,,,,,,,,
way,154360725,Warren Municipal Golf Club,53.4328859,-3.063903,golf_course,,Wirral Metropolitan Borough Council,https://wirralleisure.co.uk/golf-courses/warren-municipal-golf-course/,+44 151 639 5730,,Grove Road,Wallasey,,CH45 0JA,
way,59517707,Warrenpoint Golf Club,54.1085573,-6.2671553,golf_course,,,https://www.warrenpointgolf.com/,+44 28 4175 3695,,Lower Dromore Road,Warrenpoint,,BT34 3LN,
way,21368979,Warrington Golf Club,53.3536139,-2.5820224,golf_course,,,https://www.warringtongolfclub.co.uk,,,London Road,Warrington,,WA4 5HR,
way,749819548,Warrington Golf Club,53.3539762,-2.5780894,,clubhouse,,https://www.warringtongolfclub.co.uk/,+44 1925 261775,lisa@warringtongolfclub.co.uk,London Road,Warrington,,WA4 5HR,
way,183557547,Warwick Golf Centre,52.2828533,-1.6009945,golf_course,,,,,,,,,,
way,56758512,Warwickshire Golf and Country Club,52.3131975,-1.5864405,golf_course,,,,,,,,,,
way,31051098,Waterbridge Golf Club,50.8194121,-3.7648905,golf_course,,,,,,,,,,
way,201897216,Waterfront Golf,53.5126676,-1.3428421,golf_course,,,,,,,,,,
way,1221799345,Waterlooville Golf Club,50.8919561,-1.0070444,,clubhouse,,https://waterloovillegolfclub.com/,,,,,,,
way,5119706,Waterlooville Golf Course,50.8946334,-1.0034757,golf_course,,,https://waterloovillegolfclub.com,,,,,,,
way,111347885,Waterstock Golf Club,51.7415647,-1.0825318,golf_course,,,https://www.waterstockgolf.co.uk/,,,,,,,
relation,4245754,Waterton Park Golf Course,53.6413333,-1.45087,golf_course,,,http://www.watertonpark.org.uk/,+44 1924 259525,shop@watertonparkgc.mygbiz.com,The Balk,Wakefield,,WF2 6QL,
way,301850630,Wath Golf Club,53.4846049,-1.3505152,golf_course,,,https://www.wathgolfclub.co.uk/,+44 1709 878609,golf@wathgolfclub.co.uk,Abdy Road,Rotherham,,S62 7SJ,
way,512580753,Wavendon Golf Academy,52.027109,-0.6558989,golf_course,,,https://wavendongolfacademy.co.uk/,+44 1908 281 811,greg@wavendongolfacademy.co.uk,Lower End Road,"Wavendon, Milton Keynes",,MK17 8DA,
way,4698645,Weald Park Hotel Golf and Country Club,51.637794,0.2456019,golf_course,,,https://www.brentwoodgolfclub.co.uk/,+441277375101,INFO@BRENTWOODGOLFCLUB.CO.UK,,,,,
way,33003256,Wearside Golf Club,54.8955613,-1.4754537,golf_course,,,http://www.wearsidegolfclub.co.uk/,+44 191 5342518,,Coxgreen,Sunderland,,SR4 9JT,
way,213763854,Wee Braids Golf Course,55.9123197,-3.1900633,golf_course,,,https://www.edinburghleisure.co.uk/venues/wee-braids-golf-course,+44 131 666 2210,euanmcintyre@edinburghleisure.co.uk,Braid Hills Drive,Edinburgh,,EH10 6GZ,
way,914767620,Wee Course,56.2871935,-3.1179195,golf_course,,Ladybank Golf Club,,,,,,,,
way,303489684,Wee Course,56.1751771,-3.0676656,golf_course,,Wellsgreen,https://www.wellsgreen.co.uk/golf/wee-course/,,,Standing Stane Road,Windygates,,KY8 5RU,
relation,10258961,Wee Demon golf course,56.008309,-4.6010371,golf_course,,,https://www.cameronhouse.co.uk/club/golf/the-wee-demon/,,,,,,,
relation,3972827,Welford-on-Avon Golf Course,52.156402,-1.7802537,golf_course,,,https://www.welfordgolf.co.uk/,+44 1789 751007,,Long Marston Road,Welford-on-Avon,,CV37 8EG,
way,444433455,Wellingborough Golf Glub,52.331188,-0.7026363,golf_course,,,,,,,,,,
way,265635547,Wellington College Golf Course,51.359137,-0.8085478,golf_course,,,https://www.wellingtoncollege.org.uk/2303/school-life/sports/golf,,,,,,,
way,126027704,Wellow Golf Club,50.9790386,-1.547693,golf_course,,Wellow Golf Club,,+44 1794 322872,info@wellowgolfclub.co.uk,Ryedown Lane,East Wellow,,SO51 6BD,
way,22734089,Wells Golf Club,51.2095271,-2.6207143,golf_course,,,https://www.wellsgolfclub.co.uk/,+44 1749 675005,secretary@wellsgolfclub.co.uk,Blackheath Lane,Wells,,BA5 3DS,
way,30097187,Wellshurst Golf and Country Club,50.9113947,0.2404198,golf_course,,,https://www.wellshurst.com/,+44 1435 813456,info@wellshurst.com,North Street,Hellingly,,BN27 4EE,
way,379158740,Welshpool Golf Club,52.6562559,-3.2188188,golf_course,,,https://www.welshpoolgolfclub.co.uk/,+44 1938 850249,secretary@welshpoolgolfclub.co.uk,,,,,
way,506105636,Welton Manor Golf Centre,53.3168311,-0.4847838,golf_course,,,,,,,,,,
way,22310884,Welwyn Garden City Golf Club,51.8041638,-0.2243423,golf_course,,,https://www.welwyngardencitygolfclub.co.uk/,+44 1707 325525;+44 1707 325243,david@wgcgc.co.uk,High Oaks Road,Welwyn Garden City,,AL8 7BP,
way,147924819,Wensum Valley Hotel Golf Course,52.6867257,1.1780861,golf_course,,,,,,,,,,
way,22911115,Wentworth Club,51.3947936,-0.5966821,golf_course,,,,,,,,,,
relation,19566288,Wenvoe Castle Golf Club,51.4344535,-3.2698487,golf_course,,,,,,,,,,
way,129109141,Wergs Golf Club,52.6099376,-2.1817312,golf_course,,,https://www.wergsgolfclub.com/,+44 1902 742225,,Keepers Lane,Tettenhall,,WV6 8UA,
way,166228727,Wernddu Golf Course,51.8330755,-2.9814824,golf_course,,,,,,,,,,
way,1051137846,Werneth Golf Clubhouse,53.5191912,-2.1195331,,clubhouse,,https://www.wernethgolfclub.co.uk/,,,Green Lane,Oldham,,OL8 3AZ,
way,250250167,Werneth Golf Course,53.5181464,-2.1152922,golf_course,,,https://www.wernethgolfclub.co.uk/,,,,,,,
relation,7888357,Werneth Low Golf Course,53.432522,-2.0497675,golf_course,,,https://www.wernethlowgolf.co.uk/,,,,,,,
node,416573617,Wessex Downs Golf Course,51.4020343,-1.1569004,golf_course,,,,,,,,,,
way,358716450,Wessex Golf Centre,50.6204976,-2.4882937,golf_course,driving_range,,,,,,,,,
way,175665223,West Bradford Golf Course,53.8116008,-1.820894,golf_course,,,https://westbradfordgolfclub.co.uk/,+44 1274 542767,,Chellow Grange Road,Bradford,,BD9 6NP,
way,23060246,West Byfleet Golf Club,51.3303167,-0.522299,golf_course,,,,,,,,,,
relation,3390813,West Cornwall Golf Club,50.1898143,-5.439333,golf_course,,,http://www.westcornwallgolfclub.co.uk/,+44 1736 753 177,,Church Lane,Lelant,,TR26 3DZ,
way,31787874,West Course,55.9012647,-3.3683004,golf_course,,Dalmahoy Hotel & Country Club,https://www.dalmahoyhotelandcountryclub.co.uk/,+44 1313 331845,,,Kirknewton,,EH27 8EB,
way,31453252,West Derby Golf Club,53.4301711,-2.887523,golf_course,,,https://www.westderbygc.co.uk/,,,,,,,
way,108243572,West End Golf Club,53.7290383,-1.905323,golf_course,,,,,,,,,,
way,23198673,West Essex Golf Club,51.6507601,0.0134039,golf_course,,,https://www.westessexgolfclub.co.uk/,+44 20 8529 7558;+44 20 8529 4367,,Bury Road,London,,E4 7QL,
way,7936831,West Herts Golf Club,51.664432,-0.4329873,golf_course,,,,,,,,,,
way,921256617,West Herts Golf Club,51.657146,-0.4302267,,clubhouse,West Herts Golf Club,https://www.westhertsgolfclub.co.uk,+44 1923 236484,,Rousebarn Lane,Rickmansworth,,WD3 3GG,
way,1089409168,West Hill Golf Club,51.3015347,-0.6173164,golf_course,,,https://www.westhillgc.co.uk/,,,Bagshot Road,Woking,,GU24 0BH,
way,33530677,West Hove Golf Club,50.8621299,-0.2032155,golf_course,,,http://www.westhovegolfclub.info/,+44 1273 419738,,Badgers Way,Hangleton,,BN3 8EX,
way,5107760,West Kent Golf Club,51.3319576,0.0451715,golf_course,,,https://www.wkgc.co.uk/,,,,,,,
way,181236229,West Linton Golf Course,55.7531253,-3.3807734,golf_course,,,https://www.wlgc.co.uk/,,,,,,,
way,8914749,West London Golf Centre,51.5444118,-0.3921697,golf_course,,,http://westlondongolfcentre.com/,+44 20 8845 5350,,Ruislip Road,Northolt,,UB5 6QZ,
relation,3351398,West Lothian Golf Course,55.9970119,-3.6005736,golf_course,,,https://www.westlothiangc.com/,+44 1506 826030,,Airngath Hill,Linlithgow,,EH49 7RH,
relation,3883401,West Malling Golf Course,51.3035554,0.3693167,golf_course,,,https://www.westmallinggolf.com/,+44 1732 844785,,Trottiscliffe Road,Addington,,ME19 5AR,
relation,19083538,West Middlesex Golf Course,51.5137663,-0.3569882,golf_course,,,,,,,London,,,
way,1332098512,West Monmouthshire Golf Club,51.7834529,-3.1874083,golf_course,,,https://www.westmongolfclub.com/,,,Golf Road,Nantyglo,,NP23 4QT,
way,179150268,West Park Pitch & Putt,51.7357351,0.4543837,golf_course,,,,,,,,,,
way,533111911,West Suffolk Golf Centre,52.3766112,0.4574293,golf_course,,,http://www.club-noticeboard.com/westsuffolk/,,,New Drove,Bury St Edmunds,,IP28 8RN,
way,27452915,West Surrey Golf Club,51.1520426,-0.6252309,golf_course,,,,,,,,,,
way,943250879,West Sussex Golf Club,50.9406257,-0.4772714,,clubhouse,,,,,,,,,
way,27418107,West Sussex Golf Club,50.940751,-0.4755383,golf_course,,,,,,Golf Club Lane,Wiggonholt,,RH20 2EN,
way,167236787,West Wilts Golf Club,51.2170619,-2.1772918,golf_course,,,,,,,,,,
way,234087410,Westbury Golf Club,51.269243,-2.1614628,golf_course,,,https://www.westburygolf.com/,+44 7557 684205,,Trowbridge Road,Westbury,,BA13 4LX,
way,148640315,Westcountry Golf Academy,50.9182361,-3.3659988,golf_course,,,https://www.wgagolf.co.uk/,+44 1884 820825,enquiries@wgagolf.co.uk,,Tiverton,,EX16 7EH,
way,5081162,Westerham Golf Club,51.2670417,0.0959944,golf_course,,,https://www.westerhamgc.co.uk/,+44 1959 567 100,,Brasted Road,Westerham,,TN16 1QN,
way,33037574,Westerhope Golf Club,55.0067826,-1.702018,golf_course,,,https://www.westerhopegolfclub.com/,+44 191 286 7636,,Whorlton Grange,Newcastle upon Tyne,,NE5 1PP,
way,248433974,Western Gailes Golf Club,55.5809172,-4.663888,golf_course,,,https://www.westerngailes.com/,+44 1294 311649,clubmanager@westerngailes.com,,Gaile,,KA11 5AE,
way,285230051,Westgate & Birchington Golf Club,51.3787126,1.3311336,,clubhouse,,,,,Canterbury Road,Westgate-on-Sea,Kent,CT8 8LT,
relation,3349883,Westgate and Birchington Golf Club,51.3800382,1.3237296,golf_course,,,https://westgate-and-birchington-golfclub.co.uk/,+44 1843 831115,office@wabgc.co.uk,Canterbury Road,Westgate-on-Sea,Kent,CT8 8LT,
way,7734340,Westhill Golf Club,57.1598604,-2.2906628,golf_course,,,https://westhillgolf.co.uk/,,,,,,,
way,1267763642,Westhill Golf Club,57.1611166,-2.2955195,,clubhouse,,,,,Westhill Heights,Westhill,,AB32 6RY,
way,32925422,Westhoughton Golf Club,53.5517877,-2.5365734,,clubhouse,,,,,,,,,
way,32963395,Westhoughton Golf Club,53.5517487,-2.5388792,golf_course,,,https://www.westhoughtongolfclub.co.uk/,,,,,,,
way,34302100,Westminster Park Municipal Golf Course,53.175244,-2.9070386,golf_course,,,https://www.brioleisure.org/golf/westminster-park,+44 1244 680231,,Hough Green,Chester,,CH4 8JQ,
relation,1325185,Weston Pitch & Putt,50.8872439,-1.3740585,golf_course,,,,,,,,,,
way,88144804,Weston Turville Golf Club,51.7964143,-0.7655076,golf_course,,,https://www.westonturvillegc.co.uk/,+44 1296 425 949,enquiries@westonturvillegolfclub.co.uk,New Road,Aylesbury,,HP22 5QT,
way,125495400,Weston-super-Mare Golf Club,51.3264404,-2.9855605,golf_course,,,,,,,,,,
way,241382843,Westonbirt Golf Course,51.6019229,-2.2013317,golf_course,,,,,,,,,,
way,199402352,Westray Golf Club,59.3216523,-2.9989296,,clubhouse,,,,,,,,,
way,925336235,Westray Golf Club,59.3257587,-3.0000016,golf_course,,,https://westraygolf.org/,,,,,,,
way,34599792,Westridge Golf Centre,50.7081954,-1.1414467,golf_course,,,https://www.westridgegolfcentre.com/,,,,,,,
way,128322308,Westwood Golf Club,53.0965949,-2.0473542,golf_course,,,,,,,,,,
way,87531726,Wetherby Golf Club,53.9187161,-1.4021725,golf_course,,,https://www.wetherbygolfclub.co.uk/,+44 1937 580089,,Linton Lane,Wetherby,,LS22 4JF,
way,262076388,Wetherby Golf Club,53.9261422,-1.4017281,,clubhouse,,,,,Linton Lane,Wetherby,,LS22 4JF,
relation,17773601,Wexham Park Golf Centre,51.5381178,-0.5729347,golf_course,,,,,,Wexham Street,Slough,Buckinghamshire,SL3 6ND,
way,38451475,Weybrook Park Golf Club,51.2867314,-1.1243241,golf_course,,,,,,,,,,
way,115244593,Weymouth Golf Club,50.6172336,-2.4778953,golf_course,,,https://www.weymouthgolfclub.co.uk/,+44 1305 750831,office@weymouthgolfclub.co.uk,Links Road,Weymouth,,DT4 0PF,
way,970133582,Weymouth Golf Club,50.6160716,-2.4719327,,clubhouse,,,+44 1305 750831,weymouthgolfclub@gmail.com,Links Road,Weymouth,,DT4 0PF,
way,171962964,Whaddon Golf Centre,52.09861,-0.0291082,golf_course,,,,,,,,,,
way,52172940,Whalley Golf Club,53.8188371,-2.3900644,golf_course,,,https://www.whalleygolfclub.co.uk/,,,,,,,
way,1426033491,Whalley Golf Glub,53.8200254,-2.3879037,,clubhouse,,https://www.whalleygolfclub.co.uk/,,,,,,,
way,386894326,Whalsay Golf Club,60.3787945,-0.9146068,golf_course,,,https://www.whalsaygolfclub.co.uk/,,whalsaygolfclub76@gmail.com,,,,,
way,369347465,Wharton Park Golf & Country Club,52.3655685,-2.3458576,golf_course,,,https://www.whartonpark.co.uk/,+44 1299 405 163,,,,,,
way,23186031,Wheathampstead Pay & Play Golf Course,51.8077996,-0.3113689,golf_course,,,https://www.wheathampsteadgolf.com/,+44 1582 833941,info@wheathampsteadgolf.com,Harpenden Road,Wheathampstead,,AL4 8EZ,
way,491101796,Wheathill Golf Club,51.0723426,-2.5928029,golf_course,,,,,,,,,,
way,1156938935,Wheathill Golf Club,51.0755235,-2.5959003,,clubhouse,,,,,,,,,
way,258265765,Wheatley Golf Course,53.5389292,-1.0824448,golf_course,,,,,,,,,,
way,272019890,Whetstone Golf Club,52.5609866,-1.1926984,golf_course,,,https://www.whetstonegolfclub.co.uk/,,,Cambridge Road,Cosby,,LE9 1SJ,
way,156391619,Whickham Golf Club,54.9262077,-1.7033919,golf_course,,,https://www.whickhamgolfclub.co.uk/Intro.aspx,+44 191 488 1576,,Fellside Road,Newcastle upon Tyne,,NE16 5BA,
way,1227300887,Whinhill Golf Course,55.9326317,-4.760952,golf_course,,iLactive,https://ilactivegolf.com/,+44 1475 213113,,Beith Road,Greenock,,PA16 9LN,
way,101822607,Whipsnade Park Golf Club,51.8375034,-0.5417199,golf_course,,,,,,,,,,
way,27833558,Whiston Golf Club,53.0220063,-1.9361921,golf_course,,,,,,,,,,
way,33003302,Whitburn Golf Club,54.9716279,-1.3795002,golf_course,,,https://whitburngolfclub.co.uk/,+44 191 529 2144;+44 191 529 2177;+44 191 529 2180;+44 191 529 4210,,Lizard Lane,South Shields,,NE34 7AF,
relation,11696282,Whitby Golf Club,54.4910243,-0.64491,golf_course,,,https://www.whitbygolfclub.co.uk/,,,Sandsend Road,Whitby,,YO21 3SR,
way,26214347,Whitchurch Golf Club,51.5261983,-3.2242548,golf_course,,,,,,,,,,
way,16143420,Whitecraigs Golf Club,55.7843495,-4.3168537,golf_course,,,https://www.whitecraigsgolfclub.net/,,,,,,,
way,40316490,Whitefield Golf Club,53.5420885,-2.2996672,golf_course,,,,,,,,,,
way,1451026174,Whitefield Golf Club,53.5442262,-2.2957059,,clubhouse,,,,,,,,,
relation,3997262,Whitefields,52.3356284,-1.3309899,golf_course,,,https://www.whitefieldsgolfclub.co.uk/course/,+44 1788 521800,,London Road,"Thurlaston, Rugby",,CV23 9LF,
way,134768542,Whitefields Golf Club,52.3409341,-1.328899,,clubhouse,,https://whitefieldsgolfclub.co.uk/,,,London Road,Rugby,,CV23 9LF,
way,134799558,Whitefields Golf Course,52.3348268,-1.3309899,golf_course,,,,,,London Road,Rugby,,CV23 9LF,
way,40232387,Whitehall Golf Course,51.6484387,-3.3078882,golf_course,,,,,,,,,,
way,323609629,Whitehaven Golf Club,54.551096,-3.5572004,golf_course,,,https://www.whitehavengolfclub.com/,+44 1946 591144,,,,,,
way,40002031,Whitehead Golf Club,54.7658298,-5.7032437,golf_course,,,,,,McCraes' Brae,,,BT38 9NZ,
way,34108878,Whitehill Golf,51.8679071,-0.0514922,golf_course,,,http://www.whitehillgolf.co.uk/,+44 1920 438495,,Dane End,Ware,,SG12 0JS,
way,1432504497,Whitehill Golf Club,51.8703826,-0.0521841,,clubhouse,,,,,,,,,
way,335368897,Whitehill House Golf Course,55.8469413,-3.1250114,golf_course,,,https://www.whitehillhousegolf.co.uk/,,,,,,,
way,29433289,Whiteleaf Golf Club,51.7343804,-0.8091153,golf_course,,,https://www.whiteleafgolfclub.co.uk/,+44 1844 274 058,,Upper Icknield Way,Princes Risborough,,HP27 0LY,
